chrom	start	end	id	logFC_C16vsDMSO	logCPM_C16vsDMSO	LR_C16vsDMSO	PValue_C16vsDMSO	logFC_LUTvsDMSO	logCPM_LUTvsDMSO	LR_LUTvsDMSO	PValue_LUTvsDMSO	class
chr7	34066874	34067321	chr7:34066874-34067321	3.31494249259506	0.596842411742551	14.9324116657371	0.000111432018824957					C16_Up_LUT_NA
chr7	3573286	3573961	chr7:3573286-3573961	3.35231787952502	1.11789736695463	17.3823370604883	3.05653235940172e-05					C16_Up_LUT_NA
chr7	36495071	36495343	chr7:36495071-36495343	4.30148757757321	0.253251773205204	12.9479738604555	0.000320267930801183	5.32892777232515	0.253251773205204	22.2234626290882	2.42689911385946e-06	C16_Up_LUT_Up
chr7	36661088	36661820	chr7:36661088-36661820	2.75836266105379	2.74526332251393	14.8254338219099	0.000117934222534609					C16_Up_LUT_NA
chr7	36700687	36700937	chr7:36700687-36700937	6.98351699820099	0.000614839478554757	12.9581145198421	0.00031853782335503	8.65194559136932	0.000614839478554757	27.2834708854326	1.7570702781676e-07	C16_Up_LUT_Up
chr7	37551787	37552702	chr7:37551787-37552702					2.64197081130128	1.61362759061259	12.4440357988818	0.000419328705637138	C16_NA_LUT_Up
chr7	39284073	39284402	chr7:39284073-39284402					3.09720865768416	0.110213288766255	12.370580149189	0.000436152060839123	C16_NA_LUT_Up
chr7	40499914	40500546	chr7:40499914-40500546					2.97696666856633	0.463055720348058	12.6607202100809	0.000373418340551135	C16_NA_LUT_Up
chr7	40570328	40570556	chr7:40570328-40570556					3.40090180006565	0.0369921838659452	12.5094019675984	0.000404909191738162	C16_NA_LUT_Up
chr7	40668752	40669273	chr7:40668752-40669273	3.20239321141298	2.32999136994596	17.3715386706904	3.0739475776714e-05	3.17170865170675	2.32999136994596	17.1269724274173	3.49622493674172e-05	C16_Up_LUT_Up
chr7	42159044	42159394	chr7:42159044-42159394					3.83689002811309	-0.332944558571657	13.8285916160941	0.00020026542329533	C16_NA_LUT_Up
chr7	42662850	42663464	chr7:42662850-42663464	2.67407812230362	1.9653670571901	12.7719882581546	0.000351848653485956					C16_Up_LUT_NA
chr7	42980702	42981986	chr7:42980702-42981986					3.18106824954769	2.33290480160732	17.885788118054	2.34566247212675e-05	C16_NA_LUT_Up
chr7	4510900	4511577	chr7:4510900-4511577					2.69461464689849	1.51150349681724	12.8131690274936	0.000344188079190711	C16_NA_LUT_Up
chr7	46071115	46071824	chr7:46071115-46071824	3.77905735950196	1.75304869579738	21.8468495819489	2.95301043773059e-06					C16_Up_LUT_NA
chr7	46342327	46342833	chr7:46342327-46342833					2.80151624067662	1.46583260651585	13.6755946180361	0.000217259691400108	C16_NA_LUT_Up
chr7	46534595	46535466	chr7:46534595-46535466	2.30722910955107	3.67401426837679	10.8535906159565	0.000986043795036047	2.82531650138049	3.67401426837679	15.7950188913144	7.05880990174167e-05	C16_Up_LUT_Up
chr7	46679074	46679800	chr7:46679074-46679800	3.25935642366072	3.02526460785216	18.2710655782569	1.91595335788024e-05	4.10990340273341	3.02526460785216	27.7984320064347	1.34635184187542e-07	C16_Up_LUT_Up
chr7	46728453	46728764	chr7:46728453-46728764					4.73454601744002	-0.284826506967601	16.7119862471677	4.35052598772824e-05	C16_NA_LUT_Up
chr7	49817048	49817509	chr7:49817048-49817509	2.92646339125117	0.658680305213886	12.5747914858509	0.000390984864306619					C16_Up_LUT_NA
chr7	49975023	49975396	chr7:49975023-49975396					-4.44677529204146	-0.187130668128466	13.803832462393	0.000202921877053063	C16_NA_LUT_Down
chr7	51501942	51502743	chr7:51501942-51502743	3.55535622011576	1.2750116121337	13.6057442430277	0.000225494488416159	5.06074695402355	1.2750116121337	28.9168722199474	7.55519391788083e-08	C16_Up_LUT_Up
chr7	51881474	51881722	chr7:51881474-51881722					3.54927640522706	0.910736952023121	17.9956138087899	2.21414551678559e-05	C16_NA_LUT_Up
chr7	52948696	52949711	chr7:52948696-52949711					2.43061994506456	2.52249336001002	11.4047105666595	0.000732581132072799	C16_NA_LUT_Up
chr7	54495065	54495515	chr7:54495065-54495515					3.43415614894676	0.123942655119951	14.2357298032267	0.000161279078567684	C16_NA_LUT_Up
chr7	54851405	54852333	chr7:54851405-54852333					2.52029440630832	4.62380782565894	13.3595159445545	0.000257114661295463	C16_NA_LUT_Up
chr7	54983994	54984778	chr7:54983994-54984778					2.38388443838922	5.39751696698723	12.1936095662839	0.000479535049921013	C16_NA_LUT_Up
chr7	6034413	6034627	chr7:6034413-6034627					-4.8167586072007	-1.09414446104293	17.004318507329	3.7294896480652e-05	C16_NA_LUT_Down
chr7	66246250	66247068	chr7:66246250-66247068					2.52250792283869	2.51127887896254	12.3678049475703	0.000436800841562148	C16_NA_LUT_Up
chr7	67837898	67838094	chr7:67837898-67838094	7.97780542370576	-0.728892452637973	20.6310058462942	5.56869090782401e-06					C16_Up_LUT_NA
chr7	68691577	68692086	chr7:68691577-68692086	2.7968413838048	0.959224055950121	12.9032616495914	0.000328010033520435					C16_Up_LUT_NA
chr7	69654025	69654643	chr7:69654025-69654643					2.80440671962754	0.728397237253319	11.6461498874866	0.00064335552596257	C16_NA_LUT_Up
chr7	69827598	69828038	chr7:69827598-69828038					2.54303367253278	2.37539811562841	12.2471042969972	0.00046598073226103	C16_NA_LUT_Up
chr7	70804677	70805546	chr7:70804677-70805546					3.11635053341877	2.73830812591505	18.155710205133	2.03558138715564e-05	C16_NA_LUT_Up
chr7	71739552	71740352	chr7:71739552-71740352					4.18570888885141	1.31007040064053	23.8850309354529	1.02263863399306e-06	C16_NA_LUT_Up
chr7	7176482	7177085	chr7:7176482-7177085	3.37572316837982	0.918868214250958	16.1808113136492	5.75743812883668e-05					C16_Up_LUT_NA
chr7	72544470	72544799	chr7:72544470-72544799	3.29314006632624	0.282550067471676	11.4695326584905	0.000707464690819008	3.54342998548598	0.282550067471676	13.6863248942419	0.000216021805474742	C16_Up_LUT_Up
chr7	7489733	7490684	chr7:7489733-7490684					2.73373606160504	2.77634242328704	14.5401559626847	0.000137203646528101	C16_NA_LUT_Up
chr7	77172328	77173080	chr7:77172328-77173080					2.90476901785119	2.31951343449349	15.5774269055408	7.91944257904262e-05	C16_NA_LUT_Up
chr7	7795304	7796177	chr7:7795304-7796177					2.63287815183095	4.03926559408621	14.217142727534	0.000162879902226832	C16_NA_LUT_Up
chr7	78151232	78151696	chr7:78151232-78151696	2.93049544848149	1.15465227507056	13.0092725030324	0.000309952334993334					C16_Up_LUT_NA
chr7	78172120	78172907	chr7:78172120-78172907					2.86448738181081	2.17636231470942	14.8950963586382	0.000113658045125019	C16_NA_LUT_Up
chr7	78389208	78389507	chr7:78389208-78389507					2.90495378700293	0.471116585382443	12.045535749528	0.000519165636309995	C16_NA_LUT_Up
chr7	78496232	78496811	chr7:78496232-78496811					3.79159978862687	1.12444390473574	19.7055443998772	9.03388837844243e-06	C16_NA_LUT_Up
chr7	79050517	79051266	chr7:79050517-79051266	2.75319358879225	1.95920020588774	13.1585262637331	0.00028621390232672	2.62659109977725	1.95920020588774	12.0843363065946	0.000508471984868665	C16_Up_LUT_Up
chr7	79227139	79227393	chr7:79227139-79227393					4.13142570714973	-0.22292152407867	16.353570849788	5.2557044083738e-05	C16_NA_LUT_Up
chr7	79709553	79710274	chr7:79709553-79710274					2.62267270328054	2.0143616479783	12.8150972001473	0.000343833545314999	C16_NA_LUT_Up
chr7	79856256	79857086	chr7:79856256-79857086					4.2682885277567	0.833979398871091	22.3153623065703	2.31348422619523e-06	C16_NA_LUT_Up
chr7	80277573	80278224	chr7:80277573-80278224					2.66095794963623	0.925365741454877	11.3630526485216	0.000749195865284793	C16_NA_LUT_Up
chr7	8065212	8065924	chr7:8065212-8065924					3.79633283444275	0.88664808319705	18.7971317970187	1.45385599571717e-05	C16_NA_LUT_Up
chr7	80821860	80822203	chr7:80821860-80822203					2.94733540184631	0.329259965932795	11.8423152273502	0.000578997928877764	C16_NA_LUT_Up
chr7	80841796	80842625	chr7:80841796-80842625					2.35625519496758	2.69578096666392	10.9831079586828	0.000919461038584624	C16_NA_LUT_Up
chr7	80852947	80853631	chr7:80852947-80853631					4.27942541527954	1.73889177807244	26.4763337569202	2.66786619223321e-07	C16_NA_LUT_Up
chr7	81158234	81158560	chr7:81158234-81158560					2.84609633405606	0.558383723740561	12.3748809663882	0.00043514854538007	C16_NA_LUT_Up
chr7	81173647	81174431	chr7:81173647-81174431	3.1649999373926	3.09632553618728	18.5892970641768	1.62128251025404e-05	2.49885704896214	3.09632553618728	12.0525175908613	0.000517224788767313	C16_Up_LUT_Up
chr7	81175270	81175760	chr7:81175270-81175760	2.59132178337944	1.56490120006005	11.27594185342	0.000785180083732456					C16_Up_LUT_NA
chr7	81284767	81285577	chr7:81284767-81285577	2.94460925564763	1.43441483013858	14.8171388941171	0.000118454073247746					C16_Up_LUT_NA
chr7	81308765	81309441	chr7:81308765-81309441					3.01093055887084	1.54765538758279	14.9771583308154	0.000108820454412787	C16_NA_LUT_Up
chr7	81534987	81536147	chr7:81534987-81536147	3.28433092996633	2.09808157249188	18.2135386028362	1.97470134146319e-05					C16_Up_LUT_NA
chr7	82156242	82156425	chr7:82156242-82156425					4.83440412770121	0.539265980994265	23.1441452837606	1.50300129583524e-06	C16_NA_LUT_Up
chr7	82257080	82258516	chr7:82257080-82258516					2.46410960846632	1.96028175974597	11.1308400731761	0.000849041294328727	C16_NA_LUT_Up
chr7	83446016	83446692	chr7:83446016-83446692					3.12566683577664	2.89232936236773	18.4444385071846	1.74930601595046e-05	C16_NA_LUT_Up
chr7	83695162	83695782	chr7:83695162-83695782					2.89479611098282	1.31920089501026	13.8843137436152	0.00019441432291759	C16_NA_LUT_Up
chr7	83882579	83883075	chr7:83882579-83883075	4.06194236934825	0.772054967256081	20.0416346682023	7.5774273136618e-06					C16_Up_LUT_NA
chr7	84291810	84292124	chr7:84291810-84292124					4.08299202525535	0.747673749921122	20.3966038866704	6.29413942983404e-06	C16_NA_LUT_Up
chr7	84412052	84412634	chr7:84412052-84412634	2.75777999546112	1.66743964291494	12.7410414756	0.000357718444426735	2.57158733544623	1.66743964291494	11.1891262477578	0.000822780806475933	C16_Up_LUT_Up
chr7	84757233	84757999	chr7:84757233-84757999					3.14407235313403	1.42625029122826	16.2686514013347	5.49658381363836e-05	C16_NA_LUT_Up
chr7	84767720	84768332	chr7:84767720-84768332					2.63585985166784	1.59524900706017	12.1666821871276	0.000486507681526798	C16_NA_LUT_Up
chr7	84783565	84784247	chr7:84783565-84784247					3.28659772183662	0.971252434120936	15.9882536831979	6.3736715510862e-05	C16_NA_LUT_Up
chr7	84800729	84801167	chr7:84800729-84801167					2.49735542765848	1.31431455519911	11.0684798739063	0.000878076397567856	C16_NA_LUT_Up
chr7	85156677	85157087	chr7:85156677-85157087					2.62900326055808	1.16109401407568	11.6828082377433	0.000630802508919065	C16_NA_LUT_Up
chr7	85261153	85262084	chr7:85261153-85262084					2.67334551679743	1.18955763667017	12.0700978764081	0.000512370107141938	C16_NA_LUT_Up
chr7	85489499	85489980	chr7:85489499-85489980	3.04460652690274	2.02357358564781	16.7964839899279	4.16103287027988e-05					C16_Up_LUT_NA
chr7	85602309	85603041	chr7:85602309-85603041					3.07454284760149	0.214616733238638	12.1818660216204	0.000482563460969953	C16_NA_LUT_Up
chr7	85612331	85613100	chr7:85612331-85613100	4.02500474807379	1.25793099784056	19.6670324738663	9.21779933660918e-06	4.13840611461196	1.25793099784056	20.9636169260207	4.68088845971736e-06	C16_Up_LUT_Up
chr7	85704960	85705393	chr7:85704960-85705393					3.19692231125695	1.07664547457112	15.1382772063253	9.99167727379259e-05	C16_NA_LUT_Up
chr7	86030265	86030683	chr7:86030265-86030683					3.2644486093169	0.323187948018795	14.6014925347448	0.000132809315001203	C16_NA_LUT_Up
chr7	86744807	86745620	chr7:86744807-86745620	3.31092254501202	1.70894341992828	17.8658819010653	2.37032737382021e-05					C16_Up_LUT_NA
chr7	87513835	87514629	chr7:87513835-87514629					2.93706868722319	2.64622787666618	15.960701159853	6.467114884317e-05	C16_NA_LUT_Up
chr7	91007220	91008120	chr7:91007220-91008120					2.58184895432965	2.04398321626436	12.5514133502836	0.000395906748302922	C16_NA_LUT_Up
chr7	91149628	91150195	chr7:91149628-91150195					2.55551043677515	1.34312423072161	10.8852191334801	0.000969347111607752	C16_NA_LUT_Up
chr7	91835308	91836254	chr7:91835308-91836254	2.45686624664427	4.2777847576161	12.5049389486939	0.00040587760740552	2.53063047279529	4.2777847576161	13.2178311675012	0.000277298309291212	C16_Up_LUT_Up
chr7	91952025	91952263	chr7:91952025-91952263	8.02492651714318	-0.26797470105429	21.0497862452932	4.47502772399802e-06	7.53278402517488	-0.26797470105429	17.2023885627242	3.360136114488e-05	C16_Up_LUT_Up
chr7	93156921	93157219	chr7:93156921-93157219	2.88694987274895	0.262423912572455	11.2092351543423	0.000813912587546711					C16_Up_LUT_NA
chr7	96198039	96198684	chr7:96198039-96198684					2.65930987442318	1.61815766511841	12.1047946627335	0.000502923346954754	C16_NA_LUT_Up
chr7	96314503	96315438	chr7:96314503-96315438	3.37716010634019	2.49639169565403	20.113586600344	7.29764214683261e-06					C16_Up_LUT_NA
chr7	9718199	9718553	chr7:9718199-9718553					2.6183773980465	1.01859660932266	11.0048969447001	0.000908714849853373	C16_NA_LUT_Up
chr7	99001348	99002079	chr7:99001348-99002079	2.68925017868994	1.22578543342029	11.7402481077909	0.000611628695281911					C16_Up_LUT_NA
chr8	100989082	100990228	chr8:100989082-100990228	2.35710845435167	3.4683555259454	11.4424691208365	0.000717843394054591					C16_Up_LUT_NA
chr8	101875243	101876215	chr8:101875243-101876215					2.37772006181355	2.48617068638996	11.1477316023567	0.000841344910340866	C16_NA_LUT_Up
chr8	101992532	101992810	chr8:101992532-101992810					2.65000424641799	0.677229495404973	11.0161454546552	0.000903216941265145	C16_NA_LUT_Up
chr8	102162448	102163090	chr8:102162448-102163090					2.43016115334686	2.28379794649246	11.3634340144871	0.000749042048436648	C16_NA_LUT_Up
chr8	103255758	103256682	chr8:103255758-103256682	2.5496331293697	1.97898546558966	11.5572480150187	0.000674856644522266	2.53071018435805	1.97898546558966	11.4571382083039	0.000712198938798496	C16_Up_LUT_Up
chr8	103348551	103349713	chr8:103348551-103349713	2.32133284222453	4.06567767557927	11.3669376088335	0.000747630431250597					C16_Up_LUT_NA
chr8	103546405	103546968	chr8:103546405-103546968	3.16283574547442	0.997901809069852	15.1462144943513	9.94976024629124e-05					C16_Up_LUT_NA
chr8	103652188	103652633	chr8:103652188-103652633	3.63267052395322	0.435030288887685	11.9915618795321	0.000534419804794747	4.54545030311212	0.435030288887685	20.2309716903826	6.86327223741756e-06	C16_Up_LUT_Up
chr8	104506569	104506749	chr8:104506569-104506749	3.93415017755841	0.387901977170784	14.4354779591874	0.00014504392813037	4.28302372460225	0.387901977170784	17.7304919625271	2.54514065071803e-05	C16_Up_LUT_Up
chr8	105583516	105583919	chr8:105583516-105583919	3.65689680809734	2.18076079413528	20.5331683573398	5.86068566094889e-06	3.7960538401667	2.18076079413528	22.11188707476	2.57212076055084e-06	C16_Up_LUT_Up
chr8	106549721	106550606	chr8:106549721-106550606	3.48198985920061	1.57935324438451	19.3708326846921	1.07638546641523e-05					C16_Up_LUT_NA
chr8	107093755	107094518	chr8:107093755-107094518					3.05669007217144	1.24904225767736	15.4164796972676	8.62329801039847e-05	C16_NA_LUT_Up
chr8	107380811	107381966	chr8:107380811-107381966	2.66832172687419	4.67085668763176	14.6839227471998	0.000127126054123114					C16_Up_LUT_NA
chr8	107439396	107440189	chr8:107439396-107440189					2.42447345222119	2.21897854563525	11.3131598284093	0.000769596932205275	C16_NA_LUT_Up
chr8	107567974	107568497	chr8:107567974-107568497					-2.64139399763746	0.897231377242653	12.0750189712448	0.000511019436315415	C16_NA_LUT_Down
chr8	108393273	108393909	chr8:108393273-108393909	2.99763102822664	2.83683675699178	16.5271391413138	4.79586996337221e-05	2.76266014787065	2.83683675699178	14.2491049961098	0.000160136943261337	C16_Up_LUT_Up
chr8	108638888	108639142	chr8:108638888-108639142	3.25146423988837	-0.699851244829269	11.1464079719195	0.000841945449057647					C16_Up_LUT_NA
chr8	108659765	108660708	chr8:108659765-108660708	2.58224412562111	2.37115056772406	12.6077311731571	0.000384154512984852					C16_Up_LUT_NA
chr8	108952889	108953455	chr8:108952889-108953455					4.69522549914769	1.18878534209846	26.9657005192559	2.07098031829953e-07	C16_NA_LUT_Up
chr8	110812430	110812709	chr8:110812430-110812709	4.27829731015473	0.345150865241493	17.4929029635006	2.88382183821618e-05	3.86920111225218	0.345150865241493	14.0955975920362	0.000173749969787871	C16_Up_LUT_Up
chr8	111086681	111088072	chr8:111086681-111088072	2.60641274978736	2.77403147357115	13.3540159710741	0.000257869814877919					C16_Up_LUT_NA
chr8	111150861	111151144	chr8:111150861-111151144					4.25883797696066	-0.0491205584596784	17.5074161195271	2.86189173697905e-05	C16_NA_LUT_Up
chr8	111387031	111387591	chr8:111387031-111387591					2.49522890568232	3.40450498614859	12.7005690841726	0.000365544313421023	C16_NA_LUT_Up
chr8	111692019	111692760	chr8:111692019-111692760					3.21949509737566	2.34148312477175	18.7325589345415	1.50392560999736e-05	C16_NA_LUT_Up
chr8	113559134	113559569	chr8:113559134-113559569					3.31895943539379	0.433870203258227	13.2424820869279	0.000273675279560308	C16_NA_LUT_Up
chr8	113592315	113593664	chr8:113592315-113593664					2.40603615977001	2.08723501079259	11.1119880886367	0.000857715000140468	C16_NA_LUT_Up
chr8	114742837	114743456	chr8:114742837-114743456	3.52069061364033	0.988785610714973	13.313309274777	0.000263528843474868	4.64618987237366	0.988785610714973	24.3287846002968	8.12163074268807e-07	C16_Up_LUT_Up
chr8	115055914	115057039	chr8:115055914-115057039	2.34743954657974	4.47376332416093	11.7133039398498	0.000620548439168578					C16_Up_LUT_NA
chr8	115978169	115978537	chr8:115978169-115978537	4.55595654727443	0.0792768392063251	20.1522003105454	7.1517930648053e-06					C16_Up_LUT_NA
chr8	116422951	116424738	chr8:116422951-116424738					2.44040775241837	1.76538676690289	11.1219302329691	0.000853129563961398	C16_NA_LUT_Up
chr8	116525739	116526274	chr8:116525739-116526274					3.04005463746984	1.32157174482525	14.7588504812359	0.000122172704090114	C16_NA_LUT_Up
chr8	118439580	118440578	chr8:118439580-118440578	2.51452524755261	2.59913790991109	12.4918238357985	0.000408736955930049					C16_Up_LUT_NA
chr8	118961491	118962269	chr8:118961491-118962269	2.53885969036278	1.86880450856091	12.0007755312815	0.000531784164756993					C16_Up_LUT_NA
chr8	119427178	119428190	chr8:119427178-119428190	2.70207325024498	2.44576059846199	13.6244130378078	0.000223263273821104					C16_Up_LUT_NA
chr8	119909122	119909441	chr8:119909122-119909441	3.33537197161729	1.15628398461226	15.1215127327046	0.000100807959114007	3.42288114317555	1.15628398461226	16.0711385563962	6.10067715535887e-05	C16_Up_LUT_Up
chr8	120404053	120404802	chr8:120404053-120404802	2.92158171275739	1.69292154164548	13.5650295919634	0.00023043878160362	3.18326415100307	1.69292154164548	16.1324064443242	5.90646788961402e-05	C16_Up_LUT_Up
chr8	121155322	121155888	chr8:121155322-121155888					2.72277716949396	1.46709637570497	12.8169904531838	0.000343485790463041	C16_NA_LUT_Up
chr8	121853574	121854082	chr8:121853574-121854082					4.21772989122548	0.752825207987593	21.7854505615596	3.04903545205668e-06	C16_NA_LUT_Up
chr8	122061940	122062416	chr8:122061940-122062416					2.82482184263308	0.702915803049483	12.5098198425579	0.000404818637867226	C16_NA_LUT_Up
chr8	122927664	122928036	chr8:122927664-122928036	2.84986739764945	0.510444688011788	11.4580804935959	0.000711837897220173					C16_Up_LUT_NA
chr8	123058025	123058765	chr8:123058025-123058765					2.78164147574367	1.1725625823052	12.4044150409993	0.000428319960230278	C16_NA_LUT_Up
chr8	1231184	1231857	chr8:1231184-1231857					2.57451581707632	1.11245438711299	11.3655304440476	0.000748197062313842	C16_NA_LUT_Up
chr8	123615227	123615626	chr8:123615227-123615626					2.87868410460548	0.883707661538267	12.9860782325877	0.000313815572832647	C16_NA_LUT_Up
chr8	123852220	123852431	chr8:123852220-123852431					-4.67993044723159	-0.937178827749533	15.7807058481358	7.11241309750042e-05	C16_NA_LUT_Down
chr8	124126178	124126922	chr8:124126178-124126922					2.59377299054572	3.13824536979965	13.3634530120526	0.000256575465914805	C16_NA_LUT_Up
chr8	124676657	124677163	chr8:124676657-124677163					2.57599983545194	1.94245274843039	12.4978668668954	0.000407416942186505	C16_NA_LUT_Up
chr8	125757295	125758666	chr8:125757295-125758666	3.51209996044233	3.27020170801773	21.4812220971298	3.57310493608823e-06	3.8803946421306	3.27020170801773	25.6853259268338	4.01871207734829e-07	C16_Up_LUT_Up
chr8	126840372	126840706	chr8:126840372-126840706	3.05957241611194	0.447739121755308	11.9089429741317	0.000558650915162281					C16_Up_LUT_NA
chr8	126975032	126975424	chr8:126975032-126975424	2.82712942595785	2.04896700657748	13.8460557506477	0.000198412762013811	2.7512290213872	2.04896700657748	13.210216474001	0.000278427211810714	C16_Up_LUT_Up
chr8	127253243	127254096	chr8:127253243-127254096	2.41801647374679	2.70749087249817	11.6860003767065	0.000629721193329194					C16_Up_LUT_NA
chr8	127269654	127270036	chr8:127269654-127270036	2.63833177006461	1.37895249780089	12.2372581462153	0.000468446157226668					C16_Up_LUT_NA
chr8	127330023	127331222	chr8:127330023-127331222	2.36582403447831	4.36779355112226	11.7811178570658	0.000598345427997923					C16_Up_LUT_NA
chr8	128127628	128128264	chr8:128127628-128128264	2.64299921721951	1.64200545291384	12.0283224318786	0.000523982146098699					C16_Up_LUT_NA
chr8	128352686	128353808	chr8:128352686-128353808					2.75117771147943	2.32517925871593	14.0200519853529	0.000180871482151676	C16_NA_LUT_Up
chr8	128361869	128362601	chr8:128361869-128362601	2.81548309593955	1.36957675146823	13.8655913202365	0.000196360805639983					C16_Up_LUT_NA
chr8	128427805	128428754	chr8:128427805-128428754					2.57288416997086	4.01025399970459	13.6234471405484	0.000223378166133797	C16_NA_LUT_Up
chr8	128486195	128486901	chr8:128486195-128486901					4.07741968377345	1.32471808984758	23.5302729955409	1.22963701499179e-06	C16_NA_LUT_Up
chr8	128854364	128855292	chr8:128854364-128855292	2.64040653152825	0.89190781165081	11.3204437831222	0.000766583902264642					C16_Up_LUT_NA
chr8	128997330	128997820	chr8:128997330-128997820					3.15671530869188	1.09023770026663	14.7632277209131	0.000121889412871274	C16_NA_LUT_Up
chr8	129103185	129104215	chr8:129103185-129104215	2.34714253031232	3.77536343997534	11.4934094782519	0.000698433997343454					C16_Up_LUT_NA
chr8	129267416	129267929	chr8:129267416-129267929	3.06190096476248	0.901270407475952	13.7799832932251	0.000205514261396254					C16_Up_LUT_NA
chr8	129685222	129686061	chr8:129685222-129686061	2.76635280733843	2.80901760589919	14.9043225515519	0.000113103530072204					C16_Up_LUT_NA
chr8	130634334	130634813	chr8:130634334-130634813					4.64211444074826	0.410511149326272	21.1875704206676	4.16456611922829e-06	C16_NA_LUT_Up
chr8	131077898	131078525	chr8:131077898-131078525					2.84272279817375	1.46264628231825	13.7675640917684	0.000206877403466638	C16_NA_LUT_Up
chr8	131711406	131712388	chr8:131711406-131712388	3.24782039541385	3.10843222392337	19.2597366067899	1.1408705893004e-05	2.87393938266748	3.10843222392337	15.4433136251552	8.50171943841412e-05	C16_Up_LUT_Up
chr8	132950297	132951002	chr8:132950297-132951002					2.79268241081505	2.22829659552132	14.2034202633872	0.000164072017891069	C16_NA_LUT_Up
chr8	13365034	13365699	chr8:13365034-13365699	2.66763611149354	1.21150798240335	12.2474448648281	0.0004658956905327					C16_Up_LUT_NA
chr8	133674046	133675247	chr8:133674046-133675247	2.40234438663953	4.18192618817034	12.1181155174415	0.000499343405777785					C16_Up_LUT_NA
chr8	134240875	134241433	chr8:134240875-134241433	2.99706341936947	0.887553908238689	13.9591185590638	0.000186829240124871					C16_Up_LUT_NA
chr8	135004759	135005070	chr8:135004759-135005070	3.59352192030758	0.432124381771893	16.6795664301314	4.42551211495338e-05					C16_Up_LUT_NA
chr8	136665609	136666746	chr8:136665609-136666746	2.50059644321058	3.58213497077957	12.8602145028934	0.000335642117809953					C16_Up_LUT_NA
chr8	136703810	136704106	chr8:136703810-136704106	4.24287977812409	0.042828256258873	12.5048631433158	0.000405894076328332	5.0078410254762	0.042828256258873	19.1537915641311	1.20597707490232e-05	C16_Up_LUT_Up
chr8	138301408	138302213	chr8:138301408-138302213	3.04331394215371	1.00119807533976	13.6118500316834	0.000224762288949001					C16_Up_LUT_NA
chr8	139321599	139322362	chr8:139321599-139322362	2.41578161607772	2.75519775725218	11.0178057239404	0.00090240830806544	3.08854598173141	2.75519775725218	17.501972154255	2.87009812908163e-05	C16_Up_LUT_Up
chr8	16565812	16566095	chr8:16565812-16566095					2.83905870899388	0.355057450854322	10.9591860577072	0.000931407204970175	C16_NA_LUT_Up
chr8	16771060	16771855	chr8:16771060-16771855	3.43178256814275	1.14444483291307	14.053840118965	0.000177650711309698	4.32909274022267	1.14444483291307	22.9587906389083	1.65511605435589e-06	C16_Up_LUT_Up
chr8	17191353	17192098	chr8:17191353-17192098					3.53424111374671	2.37507290050164	21.7709535809352	3.07216148628722e-06	C16_NA_LUT_Up
chr8	17691397	17691605	chr8:17691397-17691605					3.05665408447646	-0.0828387455222149	11.1050532820269	0.000860928157170008	C16_NA_LUT_Up
chr8	18517207	18517657	chr8:18517207-18517657	3.94343088701027	0.524117633361497	17.0772249074345	3.58901380482854e-05	3.43055618399945	0.524117633361497	12.750116693833	0.000355986952533613	C16_Up_LUT_Up
chr8	18656562	18657181	chr8:18656562-18657181					3.02934068029425	1.20309749511778	14.9212582049798	0.000112092735804363	C16_NA_LUT_Up
chr8	20412046	20412910	chr8:20412046-20412910	2.9320396270363	1.81121606291338	15.2151567388787	9.59303782395212e-05					C16_Up_LUT_NA
chr8	20413784	20414038	chr8:20413784-20414038	3.52517560461686	0.969312517055373	16.9245840401803	3.88945831163109e-05					C16_Up_LUT_NA
chr8	24106130	24107162	chr8:24106130-24107162	3.30304049810171	1.66054465655637	16.8904997752045	3.95992820564657e-05	3.02916372765113	1.66054465655637	14.355059887374	0.000151372338668616	C16_Up_LUT_Up
chr8	25049797	25051016	chr8:25049797-25051016	2.75340557203749	2.41183473538898	14.2710167690768	0.000158283426457495					C16_Up_LUT_NA
chr8	25532284	25532741	chr8:25532284-25532741					2.71493857745801	0.79408736538213	10.9054800788081	0.000958801875110752	C16_NA_LUT_Up
chr8	25606577	25606825	chr8:25606577-25606825					2.83905870899388	0.309406435054279	10.9591860577072	0.000931407204970175	C16_NA_LUT_Up
chr8	26020082	26020733	chr8:26020082-26020733					3.0871086179336	0.863398528277023	14.1230008705329	0.000171237109180194	C16_NA_LUT_Up
chr8	28298599	28299187	chr8:28298599-28299187					2.50624368181268	2.00568750652092	11.6382030218806	0.00064610989857187	C16_NA_LUT_Up
chr8	28984478	28984720	chr8:28984478-28984720					3.64810994469454	-0.0231654398855492	14.5823366209694	0.000134166267734719	C16_NA_LUT_Up
chr8	29254537	29255262	chr8:29254537-29255262					3.53638971258365	1.28418481729329	18.9372303180227	1.35090447967128e-05	C16_NA_LUT_Up
chr8	30541138	30541935	chr8:30541138-30541935	2.54491770356773	2.51347649181246	11.9939358719712	0.000533739446431255	2.84613130656842	2.51347649181246	14.8681096041889	0.000115295768772692	C16_Up_LUT_Up
chr8	30698394	30698853	chr8:30698394-30698853	2.85042034628053	0.636399685576392	12.6341013767362	0.000378773244485566					C16_Up_LUT_NA
chr8	30993242	30993886	chr8:30993242-30993886					3.43415614894676	0.257371710866858	14.2357298032267	0.000161279078567684	C16_NA_LUT_Up
